id	SS	PromoterDistance	DistTerm	Distance	sameStrand	DownDistance	sameDownStrand	AAAA/TTTT	AAAC/GTTT	AAAG/CTTT	AAAT/ATTT	AACA/TGTT	AACC/GGTT	AACG/CGTT	AACT/AGTT	AAGA/TCTT	AAGC/GCTT	AAGG/CCTT	AAGT/ACTT	AATA/TATT	AATC/GATT	AATG/CATT	AATT/AATT	ACAA/TTGT	ACAC/GTGT	ACAG/CTGT	ACAT/ATGT	ACCA/TGGT	ACCC/GGGT	ACCG/CGGT	ACCT/AGGT	ACGA/TCGT	ACGC/GCGT	ACGG/CCGT	ACGT/ACGT	ACTA/TAGT	ACTC/GAGT	ACTG/CAGT	AGAA/TTCT	AGAC/GTCT	AGAG/CTCT	AGAT/ATCT	AGCA/TGCT	AGCC/GGCT	AGCG/CGCT	AGCT/AGCT	AGGA/TCCT	AGGC/GCCT	AGGG/CCCT	AGTA/TACT	AGTC/GACT	AGTG/CACT	ATAA/TTAT	ATAC/GTAT	ATAG/CTAT	ATAT/ATAT	ATCA/TGAT	ATCC/GGAT	ATCG/CGAT	ATGA/TCAT	ATGC/GCAT	ATGG/CCAT	ATTA/TAAT	ATTC/GAAT	ATTG/CAAT	CAAA/TTTG	CAAC/GTTG	CAAG/CTTG	CACA/TGTG	CACC/GGTG	CACG/CGTG	CAGA/TCTG	CAGC/GCTG	CAGG/CCTG	CATA/TATG	CATC/GATG	CATG/CATG	CCAA/TTGG	CCAC/GTGG	CCAG/CTGG	CCCA/TGGG	CCCC/GGGG	CCCG/CGGG	CCGA/TCGG	CCGC/GCGG	CCGG/CCGG	CCTA/TAGG	CCTC/GAGG	CGAA/TTCG	CGAC/GTCG	CGAG/CTCG	CGCA/TGCG	CGCC/GGCG	CGCG/CGCG	CGGA/TCCG	CGGC/GCCG	CGTA/TACG	CGTC/GACG	CTAA/TTAG	CTAC/GTAG	CTAG/CTAG	CTCA/TGAG	CTCC/GGAG	CTGA/TCAG	CTGC/GCAG	CTTA/TAAG	CTTC/GAAG	GAAA/TTTC	GAAC/GTTC	GACA/TGTC	GACC/GGTC	GAGA/TCTC	GAGC/GCTC	GATA/TATC	GATC/GATC	GCAA/TTGC	GCAC/GTGC	GCCA/TGGC	GCCC/GGGC	GCGA/TCGC	GCGC/GCGC	GCTA/TAGC	GGAA/TTCC	GGAC/GTCC	GGCA/TGCC	GGCC/GGCC	GGGA/TCCC	GGTA/TACC	GTAA/TTAC	GTAC/GTAC	GTCA/TGAC	GTGA/TCAC	GTTA/TAAC	TAAA/TTTA	TACA/TGTA	TAGA/TCTA	TATA/TATA	TCAA/TTGA	TCCA/TGGA	TCGA/TCGA	TGAA/TTCA	TGCA/TGCA	TTAA/TTAA	Class
S_enterica_LT2_RAND_722	-7	-554	1000	0	1	0	1	0.024096386	0	0.024096386	0	0	0	0.036144578	0	0.024096386	0.036144578	0	0	0	0.012048193	0.012048193	0	0	0	0	0.012048193	0	0.012048193	0.024096386	0	0.012048193	0.036144578	0.024096386	0	0	0	0.012048193	0	0.012048193	0	0.012048193	0.036144578	0	0.012048193	0	0	0.012048193	0	0	0.012048193	0	0	0	0	0	0.024096386	0.012048193	0	0	0	0.012048193	0.012048193	0	0.012048193	0	0.012048193	0.012048193	0	0	0.012048193	0	0.012048193	0.012048193	0	0.012048193	0	0.012048193	0	0.012048193	0.012048193	0	0	0	0.024096386	0	0	0	0	0.012048193	0	0.012048193	0.036144578	0	0.012048193	0.012048193	0.024096386	0	0	0	0	0	0	0.012048193	0.024096386	0.012048193	0.012048193	0	0	0	0.012048193	0	0	0	0.012048193	0.012048193	0.012048193	0.012048193	0	0	0	0	0.012048193	0	0	0	0	0.024096386	0.024096386	0.012048193	0	0	0.024096386	0.024096386	0	0	0	0.012048193	0.012048193	0	0	0	0.024096386	0
S_enterica_LT2_RAND_723	-103.9	0	1000	0	1	0	1	0.020689655	0.013793103	0.006896552	0.006896552	0.003448276	0.010344828	0.024137931	0.003448276	0.006896552	0.006896552	0.010344828	0	0.006896552	0.006896552	0	0	0.003448276	0.006896552	0.013793103	0.003448276	0.010344828	0.006896552	0.013793103	0	0	0.020689655	0.006896552	0.003448276	0	0.003448276	0.010344828	0.006896552	0.003448276	0.003448276	0.003448276	0.013793103	0.017241379	0.017241379	0.003448276	0.003448276	0.020689655	0.003448276	0.003448276	0	0.006896552	0	0.010344828	0.003448276	0.003448276	0.006896552	0.003448276	0.010344828	0.006896552	0.003448276	0	0	0	0.006896552	0.010344828	0.006896552	0.010344828	0.006896552	0	0	0.006896552	0.031034483	0.013793103	0	0.006896552	0.003448276	0	0.003448276	0.017241379	0.003448276	0	0.003448276	0.017241379	0.020689655	0.010344828	0	0.003448276	0.010344828	0.003448276	0.006896552	0.006896552	0.027586207	0.017241379	0.003448276	0.044827586	0.010344828	0	0.003448276	0.003448276	0	0.003448276	0.003448276	0.017241379	0.013793103	0	0.006896552	0.013793103	0.010344828	0.013793103	0.006896552	0.003448276	0.006896552	0.013793103	0	0.024137931	0	0.003448276	0.003448276	0.013793103	0.013793103	0.010344828	0	0.003448276	0.020689655	0.003448276	0	0.013793103	0.003448276	0.006896552	0.010344828	0.003448276	0.010344828	0.003448276	0.003448276	0	0	0.006896552	0.003448276	0	0.013793103	0	0.003448276	0
S_enterica_LT2_RAND_724	-63.8	-95	1000	0	1	0	1	0.014285714	0.00952381	0.00952381	0.014285714	0.014285714	0	0.004761905	0.00952381	0.00952381	0.00952381	0	0.004761905	0.014285714	0.004761905	0.004761905	0	0.004761905	0.004761905	0.014285714	0.004761905	0.004761905	0	0	0	0	0.00952381	0.014285714	0	0.014285714	0	0.019047619	0.004761905	0.00952381	0.004761905	0.00952381	0.00952381	0.00952381	0.019047619	0	0.004761905	0.004761905	0	0.014285714	0.014285714	0	0.004761905	0.004761905	0.019047619	0.004761905	0.004761905	0.004761905	0.019047619	0.004761905	0	0.004761905	0	0.004761905	0.00952381	0.00952381	0.004761905	0.00952381	0	0	0.00952381	0.014285714	0.019047619	0.004761905	0	0.00952381	0	0.004761905	0	0.038095238	0.019047619	0	0.00952381	0	0.019047619	0	0.004761905	0	0	0.014285714	0	0.004761905	0.038095238	0.019047619	0.004761905	0.019047619	0.004761905	0.004761905	0	0.014285714	0	0	0	0	0.004761905	0.004761905	0	0.019047619	0.00952381	0.014285714	0.004761905	0	0.004761905	0.023809524	0	0.014285714	0	0.004761905	0.023809524	0.023809524	0.023809524	0.00952381	0.019047619	0.00952381	0.004761905	0	0.004761905	0	0	0	0.004761905	0.004761905	0.004761905	0.004761905	0	0.004761905	0	0.00952381	0.019047619	0.004761905	0.00952381	0	0.004761905	0
S_enterica_LT2_RAND_726	-14.1	-756	1000	-690	0	5078	0	0	0	0	0.009615385	0.009615385	0.009615385	0	0.009615385	0	0	0	0	0	0	0.019230769	0	0.009615385	0.009615385	0	0	0.009615385	0.009615385	0.019230769	0	0.009615385	0.009615385	0	0	0.009615385	0.009615385	0.028846154	0.009615385	0	0.009615385	0	0.009615385	0.009615385	0.009615385	0.009615385	0.019230769	0	0.009615385	0.009615385	0	0.028846154	0	0	0	0	0.009615385	0	0	0.009615385	0.019230769	0.009615385	0	0	0.009615385	0	0.009615385	0	0	0.009615385	0	0	0.019230769	0	0	0.009615385	0.009615385	0.009615385	0.009615385	0.019230769	0	0.028846154	0.019230769	0.009615385	0	0.019230769	0.009615385	0.019230769	0.009615385	0	0.009615385	0.009615385	0.009615385	0	0.009615385	0	0.009615385	0.009615385	0.009615385	0.009615385	0.009615385	0.009615385	0.028846154	0.009615385	0.019230769	0	0	0	0.019230769	0.009615385	0.009615385	0.019230769	0.009615385	0	0	0	0.009615385	0.019230769	0.028846154	0	0.009615385	0.019230769	0	0.019230769	0.028846154	0	0	0.009615385	0	0.009615385	0.009615385	0.009615385	0	0.009615385	0	0	0	0	0.019230769	0	0	0	0	0
S_enterica_LT2_RAND_727	-78.5	0	374	-4054	1	1476	1	0	0.002923977	0.011695906	0.002923977	0.00877193	0.005847953	0.002923977	0.011695906	0.002923977	0.005847953	0.01754386	0.011695906	0	0.011695906	0.00877193	0	0.011695906	0.00877193	0.00877193	0.002923977	0.005847953	0.005847953	0	0.014619883	0.01754386	0.002923977	0	0.005847953	0.005847953	0.011695906	0.011695906	0.005847953	0.00877193	0.005847953	0	0.00877193	0.005847953	0.014619883	0.002923977	0.00877193	0.002923977	0.00877193	0.002923977	0.020467836	0.005847953	0.00877193	0.002923977	0	0	0.00877193	0.011695906	0.00877193	0.014619883	0.005847953	0.011695906	0.005847953	0.005847953	0.005847953	0.00877193	0.01754386	0.005847953	0.00877193	0.00877193	0.011695906	0.005847953	0.011695906	0.005847953	0.005847953	0.005847953	0.00877193	0.00877193	0.005847953	0.011695906	0.005847953	0.002923977	0.00877193	0.00877193	0.005847953	0.002923977	0.002923977	0.00877193	0.002923977	0.020467836	0.014619883	0.011695906	0.002923977	0.002923977	0.011695906	0	0.005847953	0.011695906	0.002923977	0.00877193	0.002923977	0.00877193	0.011695906	0.005847953	0.00877193	0.00877193	0.011695906	0.002923977	0.005847953	0.005847953	0.011695906	0.011695906	0.00877193	0.005847953	0.002923977	0.014619883	0.011695906	0.014619883	0.005847953	0.014619883	0.005847953	0.00877193	0.011695906	0.00877193	0.00877193	0.002923977	0.011695906	0	0.005847953	0	0.011695906	0.00877193	0.002923977	0.005847953	0.00877193	0	0	0.005847953	0.011695906	0.002923977	0.005847953	0.005847953	0.002923977	0
S_enterica_LT2_RAND_728	-4	-209	1000	-5332	1	488	1	0	0	0	0	0.038461538	0	0.019230769	0	0	0.038461538	0	0.019230769	0	0	0	0	0	0.019230769	0.019230769	0.019230769	0	0	0.019230769	0	0	0.019230769	0.019230769	0	0	0	0	0	0	0	0	0.019230769	0	0.019230769	0.019230769	0.019230769	0.038461538	0	0	0.019230769	0	0	0	0	0	0	0	0	0	0.019230769	0	0	0	0	0	0	0.038461538	0.019230769	0	0	0	0.038461538	0.038461538	0	0	0.019230769	0	0	0.019230769	0	0	0	0	0.019230769	0	0.019230769	0	0.019230769	0.019230769	0	0	0.019230769	0	0	0.019230769	0	0	0.019230769	0	0	0	0	0	0.038461538	0	0.019230769	0	0.019230769	0	0	0	0	0	0	0.038461538	0	0.019230769	0	0	0	0	0.019230769	0	0.019230769	0.019230769	0	0.019230769	0.019230769	0	0	0	0.038461538	0	0	0	0	0	0	0.019230769	0	0.019230769	0	0
S_enterica_LT2_RAND_729	-14	-1000	162	-5577	0	199	0	0.041666667	0	0.052083333	0.010416667	0	0	0.010416667	0	0.020833333	0.052083333	0.010416667	0.010416667	0.020833333	0	0	0	0	0	0.010416667	0	0	0	0.010416667	0.010416667	0.010416667	0.020833333	0.010416667	0	0	0.010416667	0	0.010416667	0.010416667	0.010416667	0	0	0.010416667	0.020833333	0.020833333	0.020833333	0.010416667	0	0	0.020833333	0	0.010416667	0.010416667	0	0.010416667	0	0	0	0	0	0	0.010416667	0	0	0.010416667	0	0.010416667	0.010416667	0.020833333	0	0.010416667	0.010416667	0	0	0	0	0	0.010416667	0	0	0	0	0	0	0	0	0.03125	0.020833333	0.010416667	0.010416667	0	0.010416667	0.010416667	0	0	0.020833333	0.010416667	0	0	0	0.03125	0	0	0.010416667	0.010416667	0.020833333	0.041666667	0	0	0	0	0.010416667	0	0	0	0	0.010416667	0	0.03125	0	0	0.020833333	0	0	0	0	0	0.010416667	0	0.010416667	0.020833333	0.010416667	0.010416667	0	0	0.010416667	0.020833333	0	0	0	0.010416667	0.010416667	0
S_enterica_LT2_RAND_730	-13.5	-1000	1000	0	0	0	0	0.01744186	0	0.005813953	0.011627907	0.011627907	0	0.011627907	0	0.011627907	0.01744186	0.01744186	0	0.011627907	0	0.005813953	0.01744186	0.005813953	0	0.005813953	0	0.01744186	0.005813953	0.01744186	0.005813953	0.011627907	0.005813953	0.011627907	0.005813953	0	0.005813953	0	0.005813953	0.005813953	0	0.011627907	0	0.011627907	0.011627907	0.005813953	0	0.023255814	0.005813953	0	0	0.005813953	0	0.005813953	0	0.011627907	0.01744186	0	0.011627907	0.005813953	0.005813953	0.005813953	0.005813953	0.011627907	0.01744186	0	0.005813953	0.029069767	0	0.005813953	0.011627907	0.011627907	0.011627907	0.01744186	0	0.011627907	0	0.011627907	0	0	0	0.005813953	0.011627907	0.005813953	0.011627907	0.005813953	0	0.005813953	0.005813953	0.011627907	0.005813953	0.005813953	0.005813953	0.005813953	0.005813953	0.005813953	0.005813953	0.011627907	0	0	0	0.005813953	0.005813953	0.034883721	0	0	0.011627907	0.01744186	0.01744186	0	0.023255814	0	0.005813953	0.005813953	0.011627907	0.011627907	0	0	0.011627907	0.005813953	0.005813953	0	0	0	0.011627907	0.005813953	0	0.01744186	0.005813953	0.005813953	0.01744186	0.023255814	0	0	0	0	0.005813953	0.023255814	0	0.005813953	0.046511628	0	0	0
S_enterica_LT2_RAND_731	-19	-793	1000	0	1	0	1	0	0.014084507	0	0	0.028169014	0.028169014	0	0	0.014084507	0.014084507	0	0	0	0.014084507	0.014084507	0	0	0	0.014084507	0.014084507	0	0.014084507	0.014084507	0	0	0.014084507	0	0	0	0	0	0.014084507	0.014084507	0.014084507	0	0.014084507	0	0.014084507	0	0	0	0	0	0	0	0.014084507	0	0	0	0	0	0.014084507	0	0.028169014	0	0	0	0.028169014	0.014084507	0.014084507	0.014084507	0	0	0	0.028169014	0	0	0	0	0.014084507	0	0	0.014084507	0.014084507	0	0.028169014	0	0.056338028	0.014084507	0	0	0	0	0	0.056338028	0.042253521	0.014084507	0.014084507	0.028169014	0	0.014084507	0	0	0	0	0.014084507	0	0	0	0.014084507	0	0.014084507	0	0	0.014084507	0.014084507	0.014084507	0	0.056338028	0	0	0.028169014	0.014084507	0.028169014	0	0	0	0.014084507	0	0	0	0	0	0	0	0.014084507	0	0	0	0	0.014084507	0	0	0.014084507	0	0	0
S_enterica_LT2_RAND_732	-10.9	-309	1000	0	1	0	1	0	0.012820513	0	0.012820513	0.012820513	0.012820513	0	0	0.012820513	0	0	0	0	0	0.025641026	0	0	0.025641026	0	0.012820513	0	0.012820513	0.038461538	0	0	0.025641026	0.012820513	0	0.012820513	0	0.012820513	0	0.012820513	0	0	0	0.012820513	0	0	0	0.012820513	0	0	0	0.025641026	0.012820513	0	0	0	0	0.012820513	0	0	0.025641026	0.038461538	0.012820513	0	0	0.012820513	0	0	0.025641026	0.012820513	0.025641026	0	0.012820513	0	0.012820513	0.012820513	0.012820513	0	0.012820513	0	0.038461538	0	0	0	0.025641026	0.012820513	0.012820513	0	0	0	0	0.012820513	0.012820513	0.012820513	0.012820513	0.012820513	0	0.012820513	0.012820513	0.012820513	0	0	0	0.012820513	0	0.012820513	0	0.012820513	0.012820513	0	0.012820513	0	0	0	0	0.012820513	0.038461538	0	0.012820513	0	0	0	0.025641026	0	0.012820513	0	0.012820513	0.012820513	0	0	0.012820513	0.012820513	0	0	0	0	0	0	0.012820513	0	0	0.025641026	0	0
S_enterica_LT2_RAND_733	-16.4	-1000	142	0	0	0	0	0.011111111	0.022222222	0	0.011111111	0.022222222	0	0	0	0.011111111	0	0.011111111	0	0.011111111	0.011111111	0	0	0.011111111	0.011111111	0.011111111	0	0.011111111	0	0	0.011111111	0	0.033333333	0	0	0	0.011111111	0	0	0	0.011111111	0	0.022222222	0.011111111	0.011111111	0	0	0.011111111	0.011111111	0	0	0.011111111	0.011111111	0	0.011111111	0	0	0.022222222	0	0	0.011111111	0.022222222	0	0	0.011111111	0.011111111	0	0.011111111	0.011111111	0.022222222	0.022222222	0	0.022222222	0.011111111	0.011111111	0.011111111	0	0	0.033333333	0.011111111	0.022222222	0	0	0	0.011111111	0.022222222	0	0.011111111	0	0	0.011111111	0.022222222	0.022222222	0	0.044444444	0.011111111	0	0.011111111	0	0	0	0.011111111	0	0	0.011111111	0	0.011111111	0.011111111	0	0	0	0	0.011111111	0	0	0.022222222	0.011111111	0.022222222	0.022222222	0.011111111	0	0.011111111	0.022222222	0.011111111	0.011111111	0.011111111	0.011111111	0	0	0	0	0.011111111	0	0.011111111	0	0	0	0	0	0	0	0	0	0
S_enterica_LT2_RAND_734	-42.3	-469	1000	-127	1	0	0	0.005	0.01	0.025	0.01	0.02	0	0.02	0.015	0.02	0.025	0.005	0	0	0	0.005	0.005	0	0.005	0.025	0.005	0.01	0	0.005	0.005	0.02	0.03	0.005	0.005	0.015	0.01	0.015	0.005	0.015	0.01	0	0.015	0.005	0.025	0.01	0	0.005	0	0.01	0.005	0.01	0	0.005	0	0	0.005	0.005	0	0	0.005	0	0	0	0.005	0.005	0.02	0.005	0	0.005	0.015	0.005	0.015	0.005	0	0.005	0	0.005	0.005	0.01	0	0	0	0.005	0.005	0.005	0	0	0.025	0.005	0.005	0.01	0.01	0.005	0.01	0.01	0.02	0.01	0.01	0.01	0	0.015	0.005	0	0.005	0.01	0.01	0.015	0.015	0.01	0	0.005	0.02	0.005	0	0.01	0.005	0	0	0.01	0.005	0.005	0.01	0	0	0	0	0.015	0.015	0.01	0.005	0.015	0.01	0.025	0.005	0	0	0.015	0.01	0	0	0	0.01	0
S_enterica_LT2_RAND_735	-40	0	404	0	1	0	1	0.015873016	0.031746032	0	0	0.031746032	0.015873016	0	0.023809524	0.007936508	0.007936508	0.007936508	0.007936508	0.007936508	0	0	0	0.007936508	0.007936508	0.015873016	0.007936508	0	0.007936508	0	0.015873016	0	0.007936508	0	0	0	0.007936508	0.015873016	0.015873016	0	0.015873016	0	0.03968254	0.007936508	0	0	0	0.007936508	0	0	0.007936508	0	0.007936508	0	0.007936508	0.007936508	0.015873016	0.007936508	0	0.007936508	0.015873016	0.015873016	0	0.007936508	0	0.007936508	0.015873016	0.015873016	0.007936508	0	0.007936508	0.023809524	0.023809524	0.015873016	0.015873016	0.015873016	0.007936508	0	0	0.031746032	0.015873016	0.015873016	0.007936508	0.007936508	0.007936508	0	0.007936508	0	0.007936508	0	0	0.007936508	0.007936508	0	0.007936508	0	0	0	0	0	0	0	0.007936508	0.023809524	0.007936508	0	0.015873016	0.007936508	0.015873016	0	0	0	0.015873016	0.007936508	0	0.023809524	0.007936508	0.023809524	0.007936508	0	0	0	0.007936508	0	0.007936508	0.007936508	0.007936508	0.007936508	0.007936508	0	0.007936508	0	0	0.015873016	0	0	0	0.007936508	0.007936508	0	0.015873016	0	0	0
S_enterica_LT2_RAND_736	-77.8	-1000	0	0	0	131	0	0.029649596	0.010781671	0.013477089	0.008086253	0.010781671	0.013477089	0.016172507	0.005390836	0.010781671	0.018867925	0.002695418	0	0.008086253	0.010781671	0.005390836	0.002695418	0.010781671	0.002695418	0.002695418	0.008086253	0.008086253	0.008086253	0.010781671	0.002695418	0.005390836	0.018867925	0.016172507	0	0.002695418	0	0.008086253	0.016172507	0	0.002695418	0.002695418	0.002695418	0.010781671	0.02425876	0.005390836	0.005390836	0.005390836	0.005390836	0.002695418	0	0.002695418	0.005390836	0	0.002695418	0.002695418	0.010781671	0.008086253	0.010781671	0.008086253	0.005390836	0.005390836	0.005390836	0.008086253	0.008086253	0.002695418	0.02425876	0.005390836	0.008086253	0.005390836	0.010781671	0.008086253	0.005390836	0.010781671	0.005390836	0.010781671	0.002695418	0.010781671	0	0.021563342	0.010781671	0.002695418	0.010781671	0.008086253	0.005390836	0.005390836	0	0.005390836	0.008086253	0.008086253	0.005390836	0.010781671	0.016172507	0.005390836	0.008086253	0.010781671	0.002695418	0.010781671	0.005390836	0.002695418	0.002695418	0.005390836	0.005390836	0.002695418	0.005390836	0	0.013477089	0.016172507	0.005390836	0.005390836	0.005390836	0	0.013477089	0	0.005390836	0.008086253	0.008086253	0.010781671	0.013477089	0.013477089	0.010781671	0.010781671	0.008086253	0.002695418	0.002695418	0.005390836	0.002695418	0.005390836	0.008086253	0	0.010781671	0.016172507	0.005390836	0.013477089	0	0.002695418	0	0.010781671	0.008086253	0.002695418	0.010781671	0.005390836	0.002695418	0
S_enterica_LT2_RAND_737	-10.7	0	1000	0	1	0	1	0.013333333	0.013333333	0	0.013333333	0	0.013333333	0	0	0	0	0	0	0.013333333	0	0	0.013333333	0	0	0	0	0.026666667	0.026666667	0	0	0	0.013333333	0.013333333	0	0.013333333	0	0	0	0.026666667	0	0	0	0.026666667	0.013333333	0.013333333	0	0	0.013333333	0.013333333	0	0	0	0.013333333	0	0	0.013333333	0	0	0	0	0.013333333	0	0.013333333	0.013333333	0	0	0	0	0.013333333	0	0.026666667	0.066666667	0.013333333	0	0.013333333	0	0	0.013333333	0.026666667	0	0.026666667	0.026666667	0	0.04	0	0	0	0	0	0	0.026666667	0.04	0	0	0.026666667	0.013333333	0.013333333	0.013333333	0.013333333	0	0	0	0.013333333	0.053333333	0	0	0	0	0	0.013333333	0	0	0	0	0	0	0.026666667	0.013333333	0	0.013333333	0.013333333	0	0	0	0	0	0.013333333	0.013333333	0	0	0	0	0.026666667	0	0	0	0.013333333	0	0	0.013333333	0.013333333	0	0
S_enterica_LT2_RAND_738	-29.7	-147	1000	0	1	0	1	0	0	0	0	0	0	0.01369863	0.01369863	0	0	0	0.01369863	0	0.01369863	0	0	0	0	0	0	0	0	0.01369863	0	0	0.02739726	0	0.01369863	0.01369863	0.01369863	0	0	0	0	0	0.01369863	0.01369863	0.02739726	0	0	0.01369863	0	0	0	0.02739726	0	0	0	0	0.01369863	0	0.01369863	0.01369863	0.01369863	0.01369863	0	0	0.01369863	0	0.01369863	0	0	0	0.01369863	0	0.054794521	0	0	0.01369863	0.01369863	0	0	0.01369863	0	0	0	0	0	0.01369863	0	0.01369863	0.01369863	0	0	0.068493151	0.01369863	0.02739726	0	0.01369863	0.01369863	0.01369863	0	0.01369863	0	0.01369863	0.01369863	0.01369863	0.04109589	0	0.01369863	0	0.01369863	0	0	0	0	0	0	0.01369863	0.02739726	0.01369863	0	0.02739726	0.054794521	0	0	0	0.01369863	0	0	0.01369863	0.01369863	0	0.01369863	0.01369863	0	0	0	0	0	0.01369863	0.01369863	0	0.01369863	0	0	0
S_enterica_LT2_RAND_739	-22.2	-563	1000	0	1	0	1	0.011494253	0	0.034482759	0	0.011494253	0	0.022988506	0.034482759	0.011494253	0.011494253	0	0.011494253	0.011494253	0.011494253	0	0	0.011494253	0	0	0	0.011494253	0	0	0	0.011494253	0.011494253	0	0	0	0.011494253	0.022988506	0	0	0.011494253	0	0.022988506	0.011494253	0	0	0.011494253	0.011494253	0	0	0.011494253	0	0	0	0	0.011494253	0.011494253	0.011494253	0	0	0	0	0.011494253	0	0.011494253	0.011494253	0.022988506	0	0	0	0	0	0.022988506	0.022988506	0	0	0	0	0	0.022988506	0	0	0	0	0.034482759	0.011494253	0	0	0	0.011494253	0	0.011494253	0.022988506	0.057471264	0.022988506	0.034482759	0	0	0	0	0	0	0	0.011494253	0.034482759	0	0	0	0.034482759	0	0	0	0	0.011494253	0	0.022988506	0	0.011494253	0	0	0.045977011	0	0.022988506	0	0	0.011494253	0	0	0	0	0	0	0.011494253	0.022988506	0	0	0	0.011494253	0	0	0.011494253	0.011494253	0.022988506	0
S_enterica_LT2_RAND_741	-0.1	-8	1000	-722	1	11296	1	0.03125	0.015625	0.0078125	0.0078125	0	0	0.0234375	0.0234375	0	0.0078125	0	0.015625	0	0.015625	0.015625	0.0078125	0	0	0	0	0.0234375	0	0	0	0.0234375	0.0078125	0	0.0078125	0.015625	0	0.015625	0	0	0	0.015625	0	0.015625	0	0	0.015625	0.0078125	0	0.015625	0.0078125	0	0	0	0	0	0.015625	0.0078125	0.0234375	0	0.0078125	0.0078125	0.03125	0.0078125	0	0	0.015625	0.0078125	0	0.015625	0.0078125	0.015625	0	0.0078125	0	0	0	0.0078125	0.0078125	0.03125	0.0078125	0	0	0	0.0078125	0.0078125	0	0.015625	0.0078125	0	0	0.015625	0.0234375	0.0078125	0.015625	0.0078125	0.015625	0	0.015625	0	0	0.0078125	0.0078125	0.0078125	0	0.0078125	0	0.0234375	0	0	0	0	0.0078125	0	0.0234375	0.0078125	0	0.015625	0.0078125	0.0078125	0.015625	0	0.0234375	0	0	0	0	0.0078125	0.0234375	0.0078125	0.0078125	0.015625	0.015625	0.015625	0	0	0	0.0078125	0.0078125	0	0	0	0.015625	0
S_enterica_LT2_RAND_742	-15.5	0	1000	-7156	1	4886	1	0	0	0	0.009615385	0.009615385	0.009615385	0.009615385	0.009615385	0	0	0	0.009615385	0	0.009615385	0.009615385	0	0.009615385	0.009615385	0	0	0.028846154	0.019230769	0.028846154	0	0	0	0.019230769	0	0	0.009615385	0	0	0	0.009615385	0.009615385	0	0	0.019230769	0.019230769	0	0.019230769	0	0	0	0.009615385	0.019230769	0	0	0	0	0	0.009615385	0	0	0.019230769	0.009615385	0	0	0	0.028846154	0.009615385	0	0.009615385	0.009615385	0	0.028846154	0.009615385	0	0.009615385	0	0.019230769	0	0.019230769	0	0	0.019230769	0.028846154	0.009615385	0.009615385	0	0.009615385	0	0.019230769	0.019230769	0.009615385	0.019230769	0.009615385	0	0.019230769	0	0	0	0.009615385	0	0.009615385	0.009615385	0.009615385	0.009615385	0	0	0	0.009615385	0	0.019230769	0.019230769	0.009615385	0	0	0.009615385	0.009615385	0.019230769	0	0	0.028846154	0.009615385	0	0	0.019230769	0.009615385	0	0.038461538	0	0.019230769	0	0.009615385	0	0.009615385	0.009615385	0	0.009615385	0	0.009615385	0.009615385	0.009615385	0	0	0
S_enterica_LT2_RAND_743	-62.2	0	1000	-7651	0	4287	0	0.009615385	0.004807692	0	0.014423077	0	0.004807692	0.024038462	0	0	0.004807692	0.004807692	0	0.004807692	0.004807692	0.009615385	0.004807692	0.004807692	0	0.004807692	0.004807692	0.009615385	0	0.014423077	0.004807692	0.033653846	0.024038462	0.014423077	0	0.004807692	0	0.009615385	0.004807692	0	0.004807692	0	0	0.004807692	0.019230769	0	0.004807692	0.014423077	0	0.004807692	0.004807692	0.004807692	0	0.009615385	0.004807692	0	0.019230769	0.004807692	0.028846154	0.009615385	0	0.004807692	0.009615385	0	0.004807692	0.004807692	0.014423077	0	0.004807692	0.004807692	0.019230769	0.004807692	0.014423077	0.009615385	0.004807692	0.004807692	0	0.019230769	0.004807692	0.004807692	0	0.004807692	0.004807692	0.009615385	0.019230769	0.009615385	0.004807692	0.004807692	0.014423077	0.014423077	0.004807692	0.004807692	0.038461538	0.004807692	0.004807692	0.038461538	0.014423077	0.019230769	0	0.009615385	0	0	0	0.024038462	0.004807692	0	0.009615385	0.014423077	0.004807692	0.009615385	0.004807692	0	0.004807692	0.004807692	0.019230769	0	0.014423077	0.024038462	0	0.009615385	0.009615385	0	0	0.004807692	0.014423077	0.009615385	0	0.014423077	0.004807692	0.004807692	0.019230769	0.014423077	0.004807692	0	0	0.004807692	0	0	0	0.004807692	0.009615385	0	0.004807692	0
